relative_path,filename,task,split,index,tumor_code,tumor_label,plane_code,plane_label,sequence,is_mask,linked_image,width,height,file_size_bytes,sha256
classification_task\test\glioma\brisc2025_test_00104_gl_co_t1.jpg,brisc2025_test_00104_gl_co_t1.jpg,classification,test,104,gl,glioma,co,coronal,T1,False,,512,512,24080,7dc2255941d23f504ec38582ebd59f1696246859e9782066abe3badec10cad0f
classification_task\test\glioma\brisc2025_test_00105_gl_co_t1.jpg,brisc2025_test_00105_gl_co_t1.jpg,classification,test,105,gl,glioma,co,coronal,T1,False,,512,512,24339,3f5c0df7213f1349e178b4ea5e7b1ae7168389e08ed50aa7a4f98c03c72a3298
classification_task\test\glioma\brisc2025_test_00106_gl_co_t1.jpg,brisc2025_test_00106_gl_co_t1.jpg,classification,test,106,gl,glioma,co,coronal,T1,False,,512,512,25357,c9a558f416ed54ee6cf6cf9da4543a8c33056ddeb73fad4b016b324b388ba20f
classification_task\test\glioma\brisc2025_test_00107_gl_co_t1.jpg,brisc2025_test_00107_gl_co_t1.jpg,classification,test,107,gl,glioma,co,coronal,T1,False,,512,512,25466,3d0254bee619c6676a2cb89a53e458123e6a40bdc1f5f51179b3240d6fa73581
classification_task\test\glioma\brisc2025_test_00108_gl_co_t1.jpg,brisc2025_test_00108_gl_co_t1.jpg,classification,test,108,gl,glioma,co,coronal,T1,False,,512,512,23480,ae926d6c5e0601d1fd2d452de6eaa3a03b8cb0581d52114a1c0890b7c0a1ca56
classification_task\test\glioma\brisc2025_test_00109_gl_co_t1.jpg,brisc2025_test_00109_gl_co_t1.jpg,classification,test,109,gl,glioma,co,coronal,T1,False,,512,512,25994,5cdd84e19ffe78c777333988be53b4037f2f18dd1ccf6e5f731e09ca7a0f07b8
classification_task\test\glioma\brisc2025_test_00110_gl_co_t1.jpg,brisc2025_test_00110_gl_co_t1.jpg,classification,test,110,gl,glioma,co,coronal,T1,False,,512,512,22382,d9f4b45dbd6b4583a3a2a7f3e080221f0e80be285de21fe7e37bd32b5f5d220e
classification_task\test\glioma\brisc2025_test_00111_gl_co_t1.jpg,brisc2025_test_00111_gl_co_t1.jpg,classification,test,111,gl,glioma,co,coronal,T1,False,,512,512,28013,8d1acbe4dd690fc2b97056cf12458a5f1ea3d6e05e0032e099aa08a84af3359d
classification_task\test\glioma\brisc2025_test_00112_gl_co_t1.jpg,brisc2025_test_00112_gl_co_t1.jpg,classification,test,112,gl,glioma,co,coronal,T1,False,,512,512,23329,83d93d01a5ab50c725931cc7c2b82d3d0728bbc2228d79514c90ed2bcd0237ff
classification_task\test\glioma\brisc2025_test_00113_gl_co_t1.jpg,brisc2025_test_00113_gl_co_t1.jpg,classification,test,113,gl,glioma,co,coronal,T1,False,,512,512,24807,c731e056bf72715accb0cdf4c79b15006c3c73bc089e876a720ba777f5215241
classification_task\test\glioma\brisc2025_test_00114_gl_co_t1.jpg,brisc2025_test_00114_gl_co_t1.jpg,classification,test,114,gl,glioma,co,coronal,T1,False,,512,512,19523,b182bc8452d0cacc05b96e099d60c13e88bde7c6c13661450efc8d93d6709db1
classification_task\test\glioma\brisc2025_test_00115_gl_co_t1.jpg,brisc2025_test_00115_gl_co_t1.jpg,classification,test,115,gl,glioma,co,coronal,T1,False,,512,512,19554,62002a8e504f212702fcb6cb73aef93d18bd1435b1d73e0a8ed5a83fc8048c32
classification_task\test\glioma\brisc2025_test_00116_gl_co_t1.jpg,brisc2025_test_00116_gl_co_t1.jpg,classification,test,116,gl,glioma,co,coronal,T1,False,,512,512,20632,66b918f15a13baab788d6b592ce00d40e58779f61666ab184afa201bddecf669
classification_task\test\glioma\brisc2025_test_00117_gl_co_t1.jpg,brisc2025_test_00117_gl_co_t1.jpg,classification,test,117,gl,glioma,co,coronal,T1,False,,512,512,21662,3973568a319a82e6d56e314bdcfafa77795bd2076aa6cfb2e9e59005e5274dd5
classification_task\test\glioma\brisc2025_test_00118_gl_co_t1.jpg,brisc2025_test_00118_gl_co_t1.jpg,classification,test,118,gl,glioma,co,coronal,T1,False,,512,512,20314,e897911505360472246911d7c72bfe856d23c986c9b252f0f4bab6a70488b157
classification_task\test\glioma\brisc2025_test_00119_gl_co_t1.jpg,brisc2025_test_00119_gl_co_t1.jpg,classification,test,119,gl,glioma,co,coronal,T1,False,,512,512,20694,b8573d5300527719e95d55e4503314a1cf0169916b788c37c2c2e5ab3b24a97d
classification_task\test\glioma\brisc2025_test_00120_gl_co_t1.jpg,brisc2025_test_00120_gl_co_t1.jpg,classification,test,120,gl,glioma,co,coronal,T1,False,,512,512,20676,bd5d39524c7204ea272cf1a3313a232d65c17d784bd1d3d576b790512b8291e7
classification_task\test\glioma\brisc2025_test_00121_gl_co_t1.jpg,brisc2025_test_00121_gl_co_t1.jpg,classification,test,121,gl,glioma,co,coronal,T1,False,,512,512,19842,22e6ce785d5be9241f30dc8d070127eb89d6341e66aeb0f2f9fd1c2e5e27756e
classification_task\test\glioma\brisc2025_test_00122_gl_co_t1.jpg,brisc2025_test_00122_gl_co_t1.jpg,classification,test,122,gl,glioma,co,coronal,T1,False,,512,512,17903,a9fe16be042acc81a47275440f0ff311aa3b27462afbc7fbc53b355eeba3c477
classification_task\test\glioma\brisc2025_test_00123_gl_co_t1.jpg,brisc2025_test_00123_gl_co_t1.jpg,classification,test,123,gl,glioma,co,coronal,T1,False,,512,512,18429,432e7742528502311b8b4c481d2c7d0b26ccf4eb75717efe5cf55b62cfef0114
classification_task\test\glioma\brisc2025_test_00124_gl_co_t1.jpg,brisc2025_test_00124_gl_co_t1.jpg,classification,test,124,gl,glioma,co,coronal,T1,False,,512,512,19147,dca6c2c26311bd13aa423142666dbbf2f244d034d28f627ee38793977a563b62
classification_task\test\glioma\brisc2025_test_00125_gl_co_t1.jpg,brisc2025_test_00125_gl_co_t1.jpg,classification,test,125,gl,glioma,co,coronal,T1,False,,512,512,18809,d1b8f9628310a59f21ee1820c9df5e332e06ed318742fe4e1164fb2ea12fc3af
classification_task\test\glioma\brisc2025_test_00126_gl_co_t1.jpg,brisc2025_test_00126_gl_co_t1.jpg,classification,test,126,gl,glioma,co,coronal,T1,False,,512,512,20944,30bc82d29a7db68488ad0fcee2263759d740760d0b71f41b6824a4a282bc11de
classification_task\test\glioma\brisc2025_test_00127_gl_co_t1.jpg,brisc2025_test_00127_gl_co_t1.jpg,classification,test,127,gl,glioma,co,coronal,T1,False,,512,512,22725,469e1c0040036672ce0b88fe461b2e17818a91fa601a46a0822d0b89a851d83b
classification_task\test\glioma\brisc2025_test_00128_gl_co_t1.jpg,brisc2025_test_00128_gl_co_t1.jpg,classification,test,128,gl,glioma,co,coronal,T1,False,,512,512,20213,a4bd109b78fb5a010d786a0c85ef232a40376c3e1716a273031b05109c4e0a60
classification_task\test\glioma\brisc2025_test_00129_gl_co_t1.jpg,brisc2025_test_00129_gl_co_t1.jpg,classification,test,129,gl,glioma,co,coronal,T1,False,,512,512,16596,dba17ccaa4a0980eac964952968b38049beed45c2513778556a14efdcbcde958
classification_task\test\glioma\brisc2025_test_00130_gl_co_t1.jpg,brisc2025_test_00130_gl_co_t1.jpg,classification,test,130,gl,glioma,co,coronal,T1,False,,512,512,19944,443578a32e404bc79b511395aa2646cc79100685104767d0447f230deff6edcd
classification_task\test\glioma\brisc2025_test_00131_gl_co_t1.jpg,brisc2025_test_00131_gl_co_t1.jpg,classification,test,131,gl,glioma,co,coronal,T1,False,,512,512,17549,995fa9460d3f580a5fdcb4077ea2f43aad17812a49ae887ebab2df9252ea6458
classification_task\test\glioma\brisc2025_test_00132_gl_co_t1.jpg,brisc2025_test_00132_gl_co_t1.jpg,classification,test,132,gl,glioma,co,coronal,T1,False,,512,512,22184,138ea2d9b80d50f67c5d1aebb2a804fa92ffb09f1210b4507ea9412f30190213
classification_task\test\glioma\brisc2025_test_00133_gl_co_t1.jpg,brisc2025_test_00133_gl_co_t1.jpg,classification,test,133,gl,glioma,co,coronal,T1,False,,512,512,19399,518988f333ae7801915274469cac0c447e52d5f3744335ec343deb493df3edf5
classification_task\test\glioma\brisc2025_test_00134_gl_co_t1.jpg,brisc2025_test_00134_gl_co_t1.jpg,classification,test,134,gl,glioma,co,coronal,T1,False,,512,512,21186,273c5b6358f36722557d1056c6f3d3ea7a96abed9b1f99987699c9f52009734e
classification_task\test\glioma\brisc2025_test_00135_gl_co_t1.jpg,brisc2025_test_00135_gl_co_t1.jpg,classification,test,135,gl,glioma,co,coronal,T1,False,,512,512,20529,4a7aff23341f7e2cd9c811aa78363bcaabd867a7e5c53ad283c1d148cad97c2a
classification_task\test\glioma\brisc2025_test_00136_gl_co_t1.jpg,brisc2025_test_00136_gl_co_t1.jpg,classification,test,136,gl,glioma,co,coronal,T1,False,,512,512,14694,61da15b376f528c18d4eadd0081992eb7ce98bb65315b99d0fb8b66bda0958cd
classification_task\test\glioma\brisc2025_test_00137_gl_co_t1.jpg,brisc2025_test_00137_gl_co_t1.jpg,classification,test,137,gl,glioma,co,coronal,T1,False,,512,512,19513,e4faa80962c2a99771ccd8fb0633f4ee6e841412882f223c9d2315fcf1c3f2d8
classification_task\test\glioma\brisc2025_test_00138_gl_co_t1.jpg,brisc2025_test_00138_gl_co_t1.jpg,classification,test,138,gl,glioma,co,coronal,T1,False,,512,512,19159,5d4014bf74d525b80c7fa3c1f3bc09fb42aa4238abb1b2fd086a480c8580250b
classification_task\test\glioma\brisc2025_test_00139_gl_co_t1.jpg,brisc2025_test_00139_gl_co_t1.jpg,classification,test,139,gl,glioma,co,coronal,T1,False,,512,512,18530,21d845936e01f927c6789ecbad66243fab37fb3e8be664c865229f49cc5c9a72
classification_task\test\glioma\brisc2025_test_00140_gl_co_t1.jpg,brisc2025_test_00140_gl_co_t1.jpg,classification,test,140,gl,glioma,co,coronal,T1,False,,512,512,18841,a08fed55dc5e3e3c640a4e6d0848c8f3f89da4d3fa422d79789fd029e3f6c61b
classification_task\test\glioma\brisc2025_test_00141_gl_co_t1.jpg,brisc2025_test_00141_gl_co_t1.jpg,classification,test,141,gl,glioma,co,coronal,T1,False,,512,512,19578,1c8d9ffbd4232551875dbd8ebcf43666b451a16d56637a011246d7f3facf051e
classification_task\test\glioma\brisc2025_test_00142_gl_co_t1.jpg,brisc2025_test_00142_gl_co_t1.jpg,classification,test,142,gl,glioma,co,coronal,T1,False,,512,512,19898,a9a75ec92a08c33bbc553599c00c0ba289bc067c2e4c3dd5690b3b0b34081617
classification_task\test\glioma\brisc2025_test_00143_gl_co_t1.jpg,brisc2025_test_00143_gl_co_t1.jpg,classification,test,143,gl,glioma,co,coronal,T1,False,,512,512,16514,178b33bade8572101087b0b1ab49ccbf91122f70df95ae91d34a7e61ff40bcb3
classification_task\test\glioma\brisc2025_test_00144_gl_co_t1.jpg,brisc2025_test_00144_gl_co_t1.jpg,classification,test,144,gl,glioma,co,coronal,T1,False,,512,512,18905,93984855f15c7ec4a5adeb7995d7ffd70fe99a32e81b72951dee402474998470
classification_task\test\glioma\brisc2025_test_00145_gl_co_t1.jpg,brisc2025_test_00145_gl_co_t1.jpg,classification,test,145,gl,glioma,co,coronal,T1,False,,512,512,19654,fef87eeb41c38b9e6743e46f96d85e6c5b32e4e17bd62b9cf004ac07a45d64c6
classification_task\test\glioma\brisc2025_test_00146_gl_co_t1.jpg,brisc2025_test_00146_gl_co_t1.jpg,classification,test,146,gl,glioma,co,coronal,T1,False,,512,512,22238,db518ce42a97a0bd0bdda06748b3b37a96c96e16d15f92f05999ca939f9d86c3
classification_task\test\glioma\brisc2025_test_00147_gl_co_t1.jpg,brisc2025_test_00147_gl_co_t1.jpg,classification,test,147,gl,glioma,co,coronal,T1,False,,512,512,15532,9d45e9324c3043250a660d3c415f3e5d0c900abd135720ee9b95d1c45ddd30d8
classification_task\test\glioma\brisc2025_test_00148_gl_co_t1.jpg,brisc2025_test_00148_gl_co_t1.jpg,classification,test,148,gl,glioma,co,coronal,T1,False,,512,512,13919,beef673f2831b6232231b6c9979fec24223e3a42cdfc6efeff346d359787c0e0
classification_task\test\glioma\brisc2025_test_00149_gl_co_t1.jpg,brisc2025_test_00149_gl_co_t1.jpg,classification,test,149,gl,glioma,co,coronal,T1,False,,512,512,20066,c630285e3ad42802c80e957c4a2be1683c5029bb7b7efe9416a5253d68684e10
classification_task\test\glioma\brisc2025_test_00150_gl_co_t1.jpg,brisc2025_test_00150_gl_co_t1.jpg,classification,test,150,gl,glioma,co,coronal,T1,False,,512,512,19442,93e29db42b69f4404463943fad527b5dfed6a691e5007904b0434465df6244d3
classification_task\test\glioma\brisc2025_test_00151_gl_co_t1.jpg,brisc2025_test_00151_gl_co_t1.jpg,classification,test,151,gl,glioma,co,coronal,T1,False,,512,512,18312,2e5fc6a27875e38e8d014b7ad87a85e238749902e25f2e8f8347ce6beacd3949
classification_task\test\glioma\brisc2025_test_00152_gl_co_t1.jpg,brisc2025_test_00152_gl_co_t1.jpg,classification,test,152,gl,glioma,co,coronal,T1,False,,512,512,19791,d8c0034eb3c788a0902becf74d1f89a8da7cc695ec4fff8ddcd279e81473eb55
classification_task\test\glioma\brisc2025_test_00153_gl_co_t1.jpg,brisc2025_test_00153_gl_co_t1.jpg,classification,test,153,gl,glioma,co,coronal,T1,False,,512,512,20011,d8847ed1968bec2f8d5799b5b9970c9f69ce726383f1212416efc8be8090598e
classification_task\test\glioma\brisc2025_test_00154_gl_co_t1.jpg,brisc2025_test_00154_gl_co_t1.jpg,classification,test,154,gl,glioma,co,coronal,T1,False,,512,512,19099,c96bc94a62927b2e5363dfafe6e32d77b0a51627102202e63be7dc0dcca4365f
classification_task\test\glioma\brisc2025_test_00155_gl_co_t1.jpg,brisc2025_test_00155_gl_co_t1.jpg,classification,test,155,gl,glioma,co,coronal,T1,False,,512,512,19911,b4cf3fbd780cfc03f0f10b961eb516c161f291ec027e7b766557fd0fc5c950a2
classification_task\test\glioma\brisc2025_test_00156_gl_co_t1.jpg,brisc2025_test_00156_gl_co_t1.jpg,classification,test,156,gl,glioma,co,coronal,T1,False,,512,512,21559,b68f460d03367b2bb6451caebeca9a9f499939088450b5c542301d62cc74534f
classification_task\test\glioma\brisc2025_test_00157_gl_co_t1.jpg,brisc2025_test_00157_gl_co_t1.jpg,classification,test,157,gl,glioma,co,coronal,T1,False,,512,512,19181,44e3e18f8f206a636d09c62eec2eeb68115a5cbb2c6523467ff45dd0979c7f9f
classification_task\test\glioma\brisc2025_test_00158_gl_co_t1.jpg,brisc2025_test_00158_gl_co_t1.jpg,classification,test,158,gl,glioma,co,coronal,T1,False,,512,512,19143,1d7a9d0ff2bc3f9c96afcafc7476bf5956cc2ee8bbe7a8d20787e03547d5482a
classification_task\test\glioma\brisc2025_test_00159_gl_co_t1.jpg,brisc2025_test_00159_gl_co_t1.jpg,classification,test,159,gl,glioma,co,coronal,T1,False,,512,512,19807,69a611089a12f84804a3842a9fbd43b7f0ae0b2b469d1bcc5d0705e79edf9ff4
classification_task\test\glioma\brisc2025_test_00160_gl_co_t1.jpg,brisc2025_test_00160_gl_co_t1.jpg,classification,test,160,gl,glioma,co,coronal,T1,False,,512,512,23154,a369491fce4e0f50d01335f33244f624261f64553b40912db1bed914a3366503
classification_task\test\glioma\brisc2025_test_00161_gl_co_t1.jpg,brisc2025_test_00161_gl_co_t1.jpg,classification,test,161,gl,glioma,co,coronal,T1,False,,512,512,22767,4d4b9622c16c9360bd6d094609d995aa27fbb083af0df0b10cc6a686015e0114
classification_task\test\glioma\brisc2025_test_00162_gl_co_t1.jpg,brisc2025_test_00162_gl_co_t1.jpg,classification,test,162,gl,glioma,co,coronal,T1,False,,512,512,19791,4dd61cc90b60cca324ca24532d3b45052e1086a7c14dc4698e5464081f59dd38
classification_task\test\glioma\brisc2025_test_00163_gl_co_t1.jpg,brisc2025_test_00163_gl_co_t1.jpg,classification,test,163,gl,glioma,co,coronal,T1,False,,512,512,19207,8104999bfe7a2664438da4422f50a23145211dd0bfbf5fa4da4023a4a96c5ab9
classification_task\test\glioma\brisc2025_test_00164_gl_co_t1.jpg,brisc2025_test_00164_gl_co_t1.jpg,classification,test,164,gl,glioma,co,coronal,T1,False,,512,512,16916,0b97fd639a529959c96b2997df5747961ed94e39df756e678c5302360a160836
classification_task\test\glioma\brisc2025_test_00165_gl_co_t1.jpg,brisc2025_test_00165_gl_co_t1.jpg,classification,test,165,gl,glioma,co,coronal,T1,False,,512,512,16803,30c2ea8cbc08db7052ed7377f4edfca7173a6aea78090fe571cc27dbfa1793b3
classification_task\test\glioma\brisc2025_test_00166_gl_co_t1.jpg,brisc2025_test_00166_gl_co_t1.jpg,classification,test,166,gl,glioma,co,coronal,T1,False,,512,512,18728,521a6459df9668d249c2a91218a0a1ac48d98bf1e4268457d0b029ee530bee39
classification_task\test\glioma\brisc2025_test_00167_gl_sa_t1.jpg,brisc2025_test_00167_gl_sa_t1.jpg,classification,test,167,gl,glioma,sa,sagittal,T1,False,,512,512,22733,7950821b4e6a71354ebc99c594f25711b0113588855384a26914f5e963075c0f
classification_task\test\glioma\brisc2025_test_00168_gl_sa_t1.jpg,brisc2025_test_00168_gl_sa_t1.jpg,classification,test,168,gl,glioma,sa,sagittal,T1,False,,512,512,19788,15456a25fe823a66edd7dfeed8c823727e53cddfa775ed03cbe260361dab410f
classification_task\test\glioma\brisc2025_test_00169_gl_sa_t1.jpg,brisc2025_test_00169_gl_sa_t1.jpg,classification,test,169,gl,glioma,sa,sagittal,T1,False,,512,512,18137,00ec18489c236cd41b1ad33c09ee73b530b916c2d03bce0c901a415fc75070d2
classification_task\test\glioma\brisc2025_test_00170_gl_sa_t1.jpg,brisc2025_test_00170_gl_sa_t1.jpg,classification,test,170,gl,glioma,sa,sagittal,T1,False,,512,512,14647,73d42707144dcfc229d6576c585c19b77b1d9392715936f611f60256a8131448
classification_task\test\glioma\brisc2025_test_00171_gl_sa_t1.jpg,brisc2025_test_00171_gl_sa_t1.jpg,classification,test,171,gl,glioma,sa,sagittal,T1,False,,512,512,26489,6c42357b440b4c9c6efce9f0aa110eed212265e1a587138b39d3815bfbba169a
classification_task\test\glioma\brisc2025_test_00172_gl_sa_t1.jpg,brisc2025_test_00172_gl_sa_t1.jpg,classification,test,172,gl,glioma,sa,sagittal,T1,False,,512,512,24972,c5e8c2f9fcb55dd12896aba0e97bfc159748d2acc7aa544d6637eb0786c7b826
classification_task\test\glioma\brisc2025_test_00173_gl_sa_t1.jpg,brisc2025_test_00173_gl_sa_t1.jpg,classification,test,173,gl,glioma,sa,sagittal,T1,False,,512,512,21076,cb55a1372c8c6366b4098d178871ff51a56036c198d159d90e2c93cb0c5a6daf
classification_task\test\glioma\brisc2025_test_00174_gl_sa_t1.jpg,brisc2025_test_00174_gl_sa_t1.jpg,classification,test,174,gl,glioma,sa,sagittal,T1,False,,512,512,22644,876b4b4683bf08f15daec00804e3151574c42be23efc0df5ba68fd0049573938
classification_task\test\glioma\brisc2025_test_00175_gl_sa_t1.jpg,brisc2025_test_00175_gl_sa_t1.jpg,classification,test,175,gl,glioma,sa,sagittal,T1,False,,512,512,20824,72fb369fac5316f2e585c5f3506bcdec95534b20aa74b8b5516715518492f8cf
classification_task\test\glioma\brisc2025_test_00176_gl_sa_t1.jpg,brisc2025_test_00176_gl_sa_t1.jpg,classification,test,176,gl,glioma,sa,sagittal,T1,False,,512,512,24480,81e124890f6945a20f4196a28d4450e76d5f754674a5e6d5ac70c91e4f955baa
classification_task\test\glioma\brisc2025_test_00177_gl_sa_t1.jpg,brisc2025_test_00177_gl_sa_t1.jpg,classification,test,177,gl,glioma,sa,sagittal,T1,False,,512,512,22705,862fdc1d0fee766431788e2031f245bd1854c8747aba71aa8079b9c5d00deb89
classification_task\test\glioma\brisc2025_test_00178_gl_sa_t1.jpg,brisc2025_test_00178_gl_sa_t1.jpg,classification,test,178,gl,glioma,sa,sagittal,T1,False,,512,512,24433,880bd1eccc66a36ab7ec803d3059268b43616e391859b4422e3ca2d7d0374f95
classification_task\test\glioma\brisc2025_test_00179_gl_sa_t1.jpg,brisc2025_test_00179_gl_sa_t1.jpg,classification,test,179,gl,glioma,sa,sagittal,T1,False,,512,512,16539,641fc9ea962eab5cbe9d12d013fcf31b7849b52476d12683b2b981d9d80e15f2
classification_task\test\glioma\brisc2025_test_00180_gl_sa_t1.jpg,brisc2025_test_00180_gl_sa_t1.jpg,classification,test,180,gl,glioma,sa,sagittal,T1,False,,512,512,14553,570dad0c5c1dc517392dcb40bf631e20b6efbba76da3cc66f6146ce42e5d97b9
classification_task\test\glioma\brisc2025_test_00181_gl_sa_t1.jpg,brisc2025_test_00181_gl_sa_t1.jpg,classification,test,181,gl,glioma,sa,sagittal,T1,False,,512,512,21978,b2d13289d89471bf9313d1ca87bb41179dfd9c765f3ee45146146eb21c127163
classification_task\test\glioma\brisc2025_test_00182_gl_sa_t1.jpg,brisc2025_test_00182_gl_sa_t1.jpg,classification,test,182,gl,glioma,sa,sagittal,T1,False,,512,512,19533,5501114f7e345f134e21181a7d1379646f42e09cee186f0de521d0836c62f7d2
classification_task\test\glioma\brisc2025_test_00183_gl_sa_t1.jpg,brisc2025_test_00183_gl_sa_t1.jpg,classification,test,183,gl,glioma,sa,sagittal,T1,False,,512,512,23964,ab28ca5de34f770b86bb74b4f1ecd47764d0f4702eeb9dfc9b48d501347b842c
classification_task\test\glioma\brisc2025_test_00184_gl_sa_t1.jpg,brisc2025_test_00184_gl_sa_t1.jpg,classification,test,184,gl,glioma,sa,sagittal,T1,False,,512,512,21232,575c7c97705e57ae94d0134ff3cc3259ade68d1d634ef9edd5275b91e753a1a0
classification_task\test\glioma\brisc2025_test_00185_gl_sa_t1.jpg,brisc2025_test_00185_gl_sa_t1.jpg,classification,test,185,gl,glioma,sa,sagittal,T1,False,,512,512,20991,7670afd6724720cf59bf0d1201b3e6674f1d522fc14617d9ae7555b26fa0fa75
classification_task\test\glioma\brisc2025_test_00186_gl_sa_t1.jpg,brisc2025_test_00186_gl_sa_t1.jpg,classification,test,186,gl,glioma,sa,sagittal,T1,False,,512,512,20756,99e1c8a1fbc5a4bb7c1f6045e43dd8427e9a24b4246f5c09ddb924e2c2ee28bc
classification_task\test\glioma\brisc2025_test_00187_gl_sa_t1.jpg,brisc2025_test_00187_gl_sa_t1.jpg,classification,test,187,gl,glioma,sa,sagittal,T1,False,,512,512,20100,70e7d52974ac56818a63fac120b009a6d7ec98e06075e4f013c20581c8297b27
classification_task\test\glioma\brisc2025_test_00188_gl_sa_t1.jpg,brisc2025_test_00188_gl_sa_t1.jpg,classification,test,188,gl,glioma,sa,sagittal,T1,False,,512,512,20429,b429ba7a0b1da4af4ad2d7165a3bf90884053d199801a6b6444375f3a49d455c
classification_task\test\glioma\brisc2025_test_00189_gl_sa_t1.jpg,brisc2025_test_00189_gl_sa_t1.jpg,classification,test,189,gl,glioma,sa,sagittal,T1,False,,512,512,21666,e756db2d191359d56303eac05949fc3b0addeacbad1e740bea875633ed688e95
classification_task\test\glioma\brisc2025_test_00190_gl_sa_t1.jpg,brisc2025_test_00190_gl_sa_t1.jpg,classification,test,190,gl,glioma,sa,sagittal,T1,False,,512,512,25055,f918db0678136f172185f217e45a516f6acbb1f859b2485a2a7e48f558893f46
classification_task\test\glioma\brisc2025_test_00191_gl_sa_t1.jpg,brisc2025_test_00191_gl_sa_t1.jpg,classification,test,191,gl,glioma,sa,sagittal,T1,False,,512,512,23587,1555a986d740dbe16cdb8d7bcee1000893bb4350f48abd62c4f5db1c6199c8c4
classification_task\test\glioma\brisc2025_test_00192_gl_sa_t1.jpg,brisc2025_test_00192_gl_sa_t1.jpg,classification,test,192,gl,glioma,sa,sagittal,T1,False,,512,512,24653,c6b4fb2d1e85b132085b08597175763bcd741c5639a76d817f96a90d8d82939a
classification_task\test\glioma\brisc2025_test_00193_gl_sa_t1.jpg,brisc2025_test_00193_gl_sa_t1.jpg,classification,test,193,gl,glioma,sa,sagittal,T1,False,,512,512,21689,ab75c4af2b492d53303b4f6ebe7865f08b0bdbd4f83c6169110028d0f97d918a
