image_path,mask_path,source_split,original_split,index,tumour_code,tumour_label,plane_code,plane_label,sequence,class_id,status,stratify_key,split,output_image_path,output_label_path,num_polygons,label_status
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00186_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00186_gl_ax_t1.png,train,train,186,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00186_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00186_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00324_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00324_gl_ax_t1.png,train,train,324,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00324_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00324_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00392_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00392_gl_ax_t1.png,train,train,392,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00392_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00392_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00247_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00247_gl_ax_t1.png,train,train,247,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00247_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00247_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00270_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00270_gl_ax_t1.png,train,train,270,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00270_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00270_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00144_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00144_gl_ax_t1.png,train,train,144,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00144_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00144_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00148_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00148_gl_ax_t1.png,train,train,148,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00148_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00148_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00231_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00231_gl_ax_t1.png,train,train,231,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00231_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00231_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00039_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00039_gl_ax_t1.png,train,train,39,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00039_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00039_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00385_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00385_gl_ax_t1.png,train,train,385,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00385_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00385_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00030_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00030_gl_ax_t1.png,train,train,30,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00030_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00030_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00090_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00090_gl_ax_t1.png,train,train,90,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00090_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00090_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00099_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00099_gl_ax_t1.png,train,train,99,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00099_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00099_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00120_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00120_gl_ax_t1.png,train,train,120,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00120_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00120_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00135_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00135_gl_ax_t1.png,train,train,135,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00135_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00135_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00013_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00013_gl_ax_t1.png,train,train,13,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00013_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00013_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00351_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00351_gl_ax_t1.png,train,train,351,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00351_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00351_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00068_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00068_gl_ax_t1.png,train,train,68,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00068_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00068_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00109_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00109_gl_ax_t1.png,train,train,109,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00109_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00109_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00085_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00085_gl_ax_t1.png,train,train,85,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00085_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00085_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00202_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00202_gl_ax_t1.png,train,train,202,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00202_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00202_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00281_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00281_gl_ax_t1.png,train,train,281,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00281_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00281_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00031_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00031_gl_ax_t1.png,train,train,31,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00031_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00031_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00205_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00205_gl_ax_t1.png,train,train,205,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00205_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00205_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00226_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00226_gl_ax_t1.png,train,train,226,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00226_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00226_gl_ax_t1.txt,2,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00254_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00254_gl_ax_t1.png,train,train,254,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00254_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00254_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00201_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00201_gl_ax_t1.png,train,train,201,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00201_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00201_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00026_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00026_gl_ax_t1.png,train,train,26,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00026_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00026_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00299_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00299_gl_ax_t1.png,train,train,299,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00299_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00299_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00258_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00258_gl_ax_t1.png,train,train,258,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00258_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00258_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00376_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00376_gl_ax_t1.png,train,train,376,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00376_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00376_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00373_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00373_gl_ax_t1.png,train,train,373,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00373_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00373_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00253_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00253_gl_ax_t1.png,train,train,253,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00253_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00253_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00211_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00211_gl_ax_t1.png,train,train,211,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00211_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00211_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00177_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00177_gl_ax_t1.png,train,train,177,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00177_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00177_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00041_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00041_gl_ax_t1.png,train,train,41,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00041_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00041_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00313_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00313_gl_ax_t1.png,train,train,313,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00313_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00313_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00157_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00157_gl_ax_t1.png,train,train,157,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00157_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00157_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00371_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00371_gl_ax_t1.png,train,train,371,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00371_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00371_gl_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_00192_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_00192_gl_ax_t1.png,train,train,192,gl,glioma,ax,axial,T1,0,ok,glioma_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_00192_gl_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_00192_gl_ax_t1.txt,1,ok
